,Employer,Time,Comment,Overall,Interessante Aufgaben,Gleichberechtigung,Kommunikation,Arbeitsbedingungen,Vorgesetztenverhalten,Umgang mit älteren Kollegen,Kollegenzusammenhalt,Umwelt-/Sozialbewusstsein,Gehalt/Sozialleistungen,Karriere/Weiterbildung,Work-Life-Balance,Image,Arbeitsatmosphäre,Respekt,Variation,Spaßfaktor,Aufgaben/Tätigkeiten,Die Ausbilder,Ausbildungsvergütung,Arbeitszeiten,Karrierechancen,Arbeitgeber-Kommentar,Herausforderung,Arbeitgeber-Kommentare
545,brenntag,Juli 2017,"Brenntag AG, 3.7 von 5",Empfohlen,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
546,brenntag,Juli 2017,"BRENNTAG GmbH, 4.0 von 5",Empfohlen,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
547,brenntag,Juli 2017,"Es wird immer Schlechter, dem Aktionär immer besser!",Nicht empfohlen,2.0,1.0,1.0,2.0,2.0,2.0,,2.0,3.0,1.0,2.0,,3.0,,,,,,,,,,,
548,brenntag,Juli 2017,"BRENNTAG GmbH, 4.0 von 5",Empfohlen,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
549,brenntag,Juli 2017,"BRENNTAG GmbH, 4.8 von 5",Empfohlen,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,,
550,brenntag,Juli 2017,"BRENNTAG GmbH, 4.4 von 5",Empfohlen,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,
551,continental-gruppe,Mai 2022,Hervorragender Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
552,continental-gruppe,Mai 2022,Tolle Arbeitsatmosphäre mit hoher Flexibilität,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
553,continental-gruppe,Mai 2022,Enttäuschend,Nicht empfohlen,4.0,4.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,
554,continental-gruppe,Mai 2022,Freie Zeiteinteilung und angenehme Atmosphäre,Empfohlen,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,,,,,,,,,,,
555,continental-gruppe,Mai 2022,Super Unternehmen mit großen Entfaltungs- und Entwicklungsmöglichkeiten,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
556,continental-gruppe,Mai 2022,Zuverlässiger Arbeitgeber,Empfohlen,4.0,,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,,4.0,,,,,,,,,,,
557,continental-gruppe,Mai 2022,Sehr guter Arbeitgeber mit vielen Möglichkeiten,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
558,continental-gruppe,Mai 2022,Die Freiheit zu gestalten,Empfohlen,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,,,,,,,,,,
559,continental-gruppe,Mai 2022,Transformation in der Autoindustrie mitgestalten,Empfohlen,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,
560,continental-gruppe,Mai 2022,Es war eine sehr interessante und lehrreiche Zeit.,Empfohlen,5.0,5.0,4.0,5.0,,,5.0,5.0,,5.0,5.0,4.0,5.0,,,,,,,,,,,
561,continental-gruppe,Mai 2022,Rette sich wer kann,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
562,continental-gruppe,Mai 2022,Sehr gute Leistungen und Klima,Empfohlen,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,,,,,,,,,,,
563,continental-gruppe,Mai 2022,Von außen glänzt die Fassade.,Nicht empfohlen,3.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,,4.0,3.0,,,,,,,,,,,
564,continental-gruppe,Mai 2022,Mittelalter Bude die auf Weltfirma macht!,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,2.0,4.0,3.0,2.0,,,,,,,,,,,
565,continental-gruppe,April 2022,Faire Lösungen in komplizierten Zeiten,Empfohlen,2.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,,,,,,,,,,,
566,continental-gruppe,April 2022,"Toller Arbeitgeber! Schön, wenn man gerne in die Arbeit geht.",Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
567,continental-gruppe,April 2022,Ein tolles Unternehmen mit tollen Mitarbeitern,Empfohlen,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,5.0,5.0,,,,,,,,,5.0,,
568,continental-gruppe,April 2022,Das Praktikum bei Continental Standort Regensburg in der Weiterbildung ist sehr weiter zu empfehlen.,Empfohlen,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,4.0,,
569,continental-gruppe,April 2022,Alleine unter Fremden,Empfohlen,1.0,3.0,3.0,2.0,1.0,,5.0,,1.0,5.0,5.0,2.0,,,,,,,,,,4.0,,
570,continental-gruppe,April 2022,Ein ekelhaftes Unternehmen FINGER WEG!!!,Nicht empfohlen,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,
571,continental-gruppe,April 2022,Hängt stark von der jeweiligen Führungskraft ab,Empfohlen,4.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,,,,,,,,,,,
572,continental-gruppe,April 2022,HR Manager,Nicht empfohlen,3.0,4.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,,2.0,2.0,,,,,,,,,3.0,,
573,continental-gruppe,April 2022,CTVC GmbH gerät leider langsam aufs Abstellgleis,Nicht empfohlen,4.0,4.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,1.0,,,,,,,,,,,
574,continental-gruppe,April 2022,lächerlich,Nicht empfohlen,1.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,4.0,2.0,3.0,,,,,,,,,,2.0,,
575,continental-gruppe,April 2022,"Sicher, aber ohne Wertschätzung für High Performer",Empfohlen,2.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,2.0,1.0,4.0,3.0,4.0,,,,,,,,,,,
576,continental-gruppe,April 2022,Lasst die Finger davon!!!!,Nicht empfohlen,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
577,continental-gruppe,April 2022,Wie man behandelt wird hängt von der Stellung ab.,Nicht empfohlen,3.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,,,,,,,,,,,
578,continental-gruppe,April 2022,Arbeitsbewertung,Empfohlen,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,,
579,continental-gruppe,März 2022,Exzellente Ausbildung in einem Weltkonzern!,Empfohlen,,,,,,,,,,,,,,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,,
580,continental-gruppe,März 2022,Mehr Schein als Sein,Nicht empfohlen,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,
581,continental-gruppe,März 2022,Mehr Schein als Sein,Nicht empfohlen,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,
582,continental-gruppe,März 2022,Familienfreundlich?,Nicht empfohlen,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,,,,,,,,,,,
583,continental-gruppe,März 2022,Abwechslungsreiche und verantwortungsvolle Stelle als Sales Manager,Empfohlen,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,5.0,,
584,continental-gruppe,März 2022,"Gutes Unternehmen, alte Strukturen",Nicht empfohlen,3.0,5.0,2.0,3.0,2.0,5.0,5.0,,4.0,1.0,5.0,3.0,2.0,,,,,,,,,,,
585,continental-gruppe,März 2022,"Langwierige Prozesse, nicht eingehaltene Versprechungen, Vergraulen guter Mitarbeiter/innen",Nicht empfohlen,2.0,4.0,2.0,3.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,2.0,5.0,,,,,,,,,,,
586,continental-gruppe,März 2022,Ein Arbeitgeber des letzten Jahrtausends,Nicht empfohlen,1.0,1.0,3.0,2.0,5.0,3.0,2.0,5.0,2.0,3.0,3.0,2.0,,,,,,,,,,2.0,,
587,continental-gruppe,März 2022,"Nette Kollegen, gutes Gehalt & viel Freiheit",Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
588,continental-gruppe,März 2022,Fatale Entwicklung,Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,
589,continental-gruppe,März 2022,Top Arbeitsgeber,Empfohlen,3.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,,,,,,,,,,5.0,,
590,continental-gruppe,Februar 2022,"Ausbildung in Ordnung, Alles andere, vor allem danach... katastrophal",Nicht empfohlen,,,,,,,,,,,,,3.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,2.0,,,
591,continental-gruppe,Februar 2022,Leider in den letzten Jahren sehr abgebaut,Nicht empfohlen,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,3.0,3.0,1.0,2.0,,,,,,,,,,4.0,,
592,continental-gruppe,Februar 2022,Bewertung der Ausbildung/ Duales Studium bei Continental Regensburg,Empfohlen,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
593,continental-gruppe,Februar 2022,Guter Arbeitgeber und Global Player,Empfohlen,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,,,,,,,,,,,
594,continental-gruppe,Februar 2022,Guter Arbeitgeber und Global Player,Empfohlen,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,,,,,,,,,,,
595,continental-gruppe,Februar 2022,Sehr empfehlenswertes Praktikum!,Empfohlen,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
596,continental-gruppe,Februar 2022,"Continental - ein sehr wertschätzendes, herausforderndes Umfeld",Empfohlen,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,,,,,,,,,,
597,continental-gruppe,Februar 2022,Worst management ever,Nicht empfohlen,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,
598,continental-gruppe,Februar 2022,Grundausbildung,Empfohlen,,,,,,,,,,,,,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,,,
599,continental-gruppe,Februar 2022,Studium mit vertiefter Praxis bei Continental Automotive GmbH an der OTH Regensburg,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,,,,,,,,,,,
600,continental-gruppe,Februar 2022,Goldgräberstimmung vorbei,Nicht empfohlen,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,,,,,,,,,,,
601,continental-gruppe,Februar 2022,"Guter, innovativer Arbeitgeber mit zukunftsfähigen Produkten und Entwicklungsmöglichkeiten, sowie guter Live-Balance",Empfohlen,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
602,continental-gruppe,Februar 2022,Sehr guter Arbeitgeber,Empfohlen,5.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,,,,,,,,,,,
603,continental-gruppe,Januar 2022,Mehr Schein als Sein,Nicht empfohlen,1.0,2.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,,5.0,3.0,,,,,,,,,,1.0,,
604,continental-gruppe,Januar 2022,Das einzig positive war das Gehalt...,Nicht empfohlen,,1.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,
605,continental-gruppe,Januar 2022,Automobilzulieferer,Empfohlen,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,,,,,,,,,,
606,continental-gruppe,Januar 2022,Meine Erfahrung bei Continental war grundsätzlich sehr schön. Mir hat nur der Einblick in das echte Arbeitsleben gefehlt,Empfohlen,5.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
607,continental-gruppe,Januar 2022,Rundum zufrieden,Empfohlen,,5.0,3.0,4.0,5.0,,5.0,,5.0,,5.0,,5.0,,,,,,,,,,,
608,continental-gruppe,Januar 2022,"Viel Abteilungsdenken und Mikromanagement, aber einige nette Leute",Nicht empfohlen,4.0,3.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,,,,,,,,,,,
609,continental-gruppe,Januar 2022,Tolle Ausbildung in super Atmosphäre,Empfohlen,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,,,
610,continental-gruppe,Januar 2022,Exjob,Nicht empfohlen,2.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,4.0,,,,,,,,,,,
611,continental-gruppe,Januar 2022,"Kein Unternehmen, dem es um Gerechtigkeit und Fairness geht",Nicht empfohlen,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,,,,,,,,,,
612,continental-gruppe,Januar 2022,Super Arbeitgeber,Empfohlen,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
613,continental-gruppe,Januar 2022,Erkenntnisse,Nicht empfohlen,2.0,2.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,,,
614,continental-gruppe,Januar 2022,"Interessante, innovative Produkte. Die viel beschworenen Werte gelten leider nur noch auf dem Papier.",Empfohlen,4.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,,,,,,,,,,,
615,continental-gruppe,Januar 2022,Gutes Unternehmen mit kleinen Macken,Empfohlen,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,4.0,3.0,,,,,,,,,,,
616,continental-gruppe,Januar 2022,Wäre alles gut bis auf die viele Werksschließungen und Stellenstreichungen.,Empfohlen,2.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,3.0,1.0,3.0,,,,,,,,,,,
617,continental-gruppe,Januar 2022,Arbeitsbedingungen nicht mehr zeitgemäß,Nicht empfohlen,1.0,,2.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
618,continental-gruppe,Januar 2022,Hervorragendes Praktikum in der Aus- und Weiterbildung,Empfohlen,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
619,continental-gruppe,Januar 2022,Ein Betrieb zum Lieben,Empfohlen,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,,,,,,,,,,,
620,continental-gruppe,Januar 2022,Sicherer Arbeitgeber mit Vielzahl an interessanten Projekten,Empfohlen,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
621,continental-gruppe,Dezember 2021,Keine Zukunftsaussicht trotz guter Leistung,Nicht empfohlen,2.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,5.0,1.0,2.0,2.0,3.0,,,,,,,,,,,
622,continental-gruppe,Dezember 2021,An sich ein interessanter Job,Nicht empfohlen,2.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,5.0,2.0,4.0,,,,,,,,,,,
623,continental-gruppe,Dezember 2021,"Vertrauen, Verbundenheit, etc alles nur leere Worte, werden von den Mitarbeitern verlangt, aber die Konzernleitung nicht",Nicht empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
624,continental-gruppe,Dezember 2021,TOP-Ausbildung,Empfohlen,,,,,,,,,,,,,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,,
625,continental-gruppe,Dezember 2021,Super Ausbildung Continental,Empfohlen,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
626,continental-gruppe,Dezember 2021,TOP Ausbildung - kann ich nur weiterempfehlen,Empfohlen,,,,,,,,,,,,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,
627,continental-gruppe,Dezember 2021,Die Zeiten werden schwieriger - Kollegen wandern ab,Empfohlen,2.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,,,,,,,
628,continental-gruppe,Dezember 2021,Vielfältige Aufgaben mit angenehmer Arbeitskultur,Empfohlen,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,5.0,,,,,,,,,,,
629,continental-gruppe,Dezember 2021,Der Konzern hat mir in meiner gesamten Laufbahn viel gegeben.,Empfohlen,5.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,,,,,,,,,,,
630,continental-gruppe,Dezember 2021,Gute Bezahlung und Weiterbildungsmöglichkeiten,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,,
631,continental-gruppe,Dezember 2021,"Ehemals faire Chancen für Aufsteiger, Jetzt geplante Massenkarambolage",Nicht empfohlen,3.0,5.0,2.0,3.0,3.0,5.0,4.0,,5.0,2.0,5.0,1.0,4.0,,,,,,,,,,,
632,continental-gruppe,Dezember 2021,"Faire Bezahlung, sehr unterschiedliche Arbeitsbedingungen je nach Bereich.",Empfohlen,3.0,5.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,,,,,,,,,,,
633,continental-gruppe,Dezember 2021,Intensive lehrreiche Zeit - bei Top AG,Empfohlen,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,,,,
634,continental-gruppe,Dezember 2021,Altbackene Strukturen und Prozesse - Mitarbeiter sind Ressource - Fachlich herausragende Kollegen,Nicht empfohlen,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,,,,,,,,,,,
635,continental-gruppe,Dezember 2021,Ich finde dass jeder die Möglichkeit hat sich dort zu bewerben egal welches Geschlecht oder Herkunft u Ethik,Empfohlen,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,
636,continental-gruppe,Dezember 2021,positiv,Empfohlen,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
637,continental-gruppe,Dezember 2021,Ich habe das Praktikum praktisch und theoretisch vieles gelernt. Ich hoffe,Empfohlen,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
638,continental-gruppe,Dezember 2021,Die Aufgaben waren anfangs sehr repetitiv aber hilfreich. Der name Conti hat mir im nachhinein bei Bewerbungen geholfen,Empfohlen,3.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,,,,,,,,,,,
639,continental-gruppe,Dezember 2021,"Insgesamt sehr gut, gibt aber natürlich die ein oder anderen Sachen die verbesserungsfähig sind",Empfohlen,5.0,5.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,
640,continental-gruppe,Dezember 2021,"Vertrauensvolle gute Zusammenarbeit, immer neue Herausforderungen",Empfohlen,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
641,covestro-deutschland3,Mai 2022,Verbesserungswürdig,Nicht empfohlen,1.0,1.0,2.0,3.0,2.0,5.0,2.0,4.0,3.0,1.0,5.0,4.0,2.0,,,,,,,,,,,
642,covestro-deutschland3,April 2022,Mein bester Arbeitgeber bisher,Empfohlen,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,4.0,,
643,covestro-deutschland3,April 2022,"Super Arbeitgeber, fördert und fordert in richtigen Maß und man gewinnt viel Anerkennung",Empfohlen,4.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,5.0,,
644,covestro-deutschland3,April 2022,Kurz und knapp ein Top Arbeitgeber,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
645,covestro-deutschland3,April 2022,Toller Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
646,covestro-deutschland3,März 2022,Spannendes Praktikum,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,,,,,,,,,,5.0,,
647,covestro-deutschland3,Januar 2022,"Ein großes Unternehmen, dass sich um seine Mitarbeiter kümmert. Egal ob Arbeitsschutz oder Unzufriedenheit.",Empfohlen,,,,,,,,,,,,,,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,
648,covestro-deutschland3,Januar 2022,Covestro Deutschland AG Leverkusen,Empfohlen,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,,,,,,,,,,5.0,,
649,covestro-deutschland3,Januar 2022,Guter Ausbilder,Empfohlen,,,,,,,,,,,,,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,4.0,,
650,covestro-deutschland3,Dezember 2021,Eine tolle Zeit mit vielen guten Erfahrungen,Empfohlen,5.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
651,covestro-deutschland3,November 2021,Covestro nach Umstrukturierung unattraktiver als Arbeitgeber,Nicht empfohlen,4.0,2.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,3.0,4.0,,,,,,,,,,,
652,covestro-deutschland3,November 2021,Jobs mit Zukunft,Empfohlen,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,5.0,,
653,covestro-deutschland3,November 2021,"Guter Arbeitgeber, viel Sonderleistung für Mitarbeiter",Empfohlen,5.0,4.0,5.0,4.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,,,,,,,,,,4.0,,
654,covestro-deutschland3,November 2021,Werkstudent Tax Accounting & Tax Technology,Empfohlen,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,,,,,,,,,4.0,,
655,covestro-deutschland3,Oktober 2021,"Familienfreundlich; für ""New-Comers"" ist einfach verlorene Zeit",Nicht empfohlen,2.0,2.0,2.0,1.0,,,1.0,4.0,3.0,3.0,1.0,,,,,,,,,,,1.0,,
656,covestro-deutschland3,Oktober 2021,Gute Möglichkeit um viel zu lernen,Empfohlen,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,5.0,,
657,covestro-deutschland3,Oktober 2021,"Nach außen hin bunt, modern und offen, nach innen hin träge, veraltet und kalt",Nicht empfohlen,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,
658,covestro-deutschland3,September 2021,Produktion,Nicht empfohlen,,,2.0,1.0,,,1.0,3.0,3.0,3.0,2.0,,,,,,,,,,,2.0,,
659,covestro-deutschland3,September 2021,Management benötigt Mitarbeiterführungsseminar,Nicht empfohlen,4.0,4.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,4.0,5.0,,,,,,,,,,3.0,,
660,covestro-deutschland3,September 2021,Aussen Hui …innen …… selbe alte „Bruderschaften“,Nicht empfohlen,5.0,3.0,5.0,4.0,1.0,2.0,5.0,2.0,3.0,4.0,2.0,1.0,,,,,,,,,,4.0,,
661,covestro-deutschland3,September 2021,Tolle Atmosphäre und Lernumfeld,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
662,covestro-deutschland3,September 2021,Viel reden wenig sagen...dann kommt man weiter. Unter BAYER hat es noch Spaß gemacht...,Nicht empfohlen,2.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,,,,,,,,,,2.0,,
663,covestro-deutschland3,Juli 2021,Passt besseres gibt es nicht,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
664,covestro-deutschland3,Juli 2021,Mehr Schein als Sein,Nicht empfohlen,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,1.0,,
665,covestro-deutschland3,Juni 2021,Enttäuschend. Unorganisiert. Eingerostet.,Nicht empfohlen,4.0,1.0,1.0,3.0,5.0,3.0,3.0,4.0,1.0,4.0,3.0,3.0,,,,,,,,,,1.0,,
666,covestro-deutschland3,April 2021,Ich bin sehr zufrieden,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,,,,,,,,,,5.0,,
667,covestro-deutschland3,April 2021,Top Vereinbarkeit von Familie und Beruf ..,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
668,covestro-deutschland3,März 2021,Covestro Bewertung,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,,5.0,5.0,,,,,,,,,,5.0,,
